fertile_kg/m3,energy low [eV],energy high [eV],energy mid [eV],U235_ng,U235_ng_stdev,U238_ng,U238_ng_stdev,Th232_ng,Th232_ng_stdev,U235_fis,U235_fis_stdev,U238_fis,U238_fis_stdev,Th232_fis,Th232_fis_stdev,Li6_nt,Li6_nt_stdev,Li7_nt,Li7_nt_stdev,Be9_n2n,Be9_n2n_stdev,Pb_n2n,Pb_n2n_stdev,filename,fertile_mt,br_vol_m3
0.1,0.0012583926764438,0.0013175873560142,0.001287990016229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0013175873560142,0.0013795665480464,0.0013485769520303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0013795665480464,0.0014444612357589,0.0014120138919026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0014444612357589,0.0015124085638093,0.0014784348997841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0015124085638093,0.0015835521281275,0.0015479803459684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0015835521281275,0.0016580422793833,0.0016207972037554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0016580422793833,0.0017360364407285,0.0016970393600559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0017360364407285,0.0018176994404861,0.0017768679406073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0018176994404861,0.0019032038604887,0.0018604516504874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0019032038604887,0.0019927304008028,0.0019479671306457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0019927304008028,0.0020864682616103,0.0020395993312065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0020864682616103,0.0021846155430525,0.0021355419023314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0021846155430525,0.0022873796638839,0.0022359976034682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0022873796638839,0.0023949777998187,0.0023411787318513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0023949777998187,0.0025076373424973,0.002451307571158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0025076373424973,0.002625596380043,0.0025666168612702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.002625596380043,0.0027491042002227,0.0026873502901328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0027491042002227,0.0028784218172781,0.0028137630087504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0028784218172781,0.0030138225235375,0.0029461221704078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0030138225235375,0.0031555924669759,0.0030847074952567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0031555924669759,0.0033040312559436,0.0032298118614597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0033040312559436,0.0034594525923414,0.0033817419241425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0034594525923414,0.0036221849345791,0.0035408187634602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0036221849345791,0.0037925721917212,0.0037073785631501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0037925721917212,0.0039709744502839,0.0038817733210025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0039709744502839,0.0041577687352211,0.0040643715927525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0041577687352211,0.0043533498067072,0.0042555592709642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0043533498067072,0.0045581309943997,0.0044557404005534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0045581309943997,0.0047725450709466,0.0046653380326731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0047725450709466,0.004997045166583,0.0048847951187648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.004997045166583,0.0052321057267496,0.0051145754466663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0052321057267496,0.0054782235147587,0.0053551646207542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0054782235147587,0.0057359186616244,0.0056070710881915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0057359186616244,0.0060057357652776,0.005870827213451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0060057357652776,0.0062882450414873,0.0061469904033825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0062882450414873,0.0065840435289218,0.0064361442852046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0065840435289218,0.006893756350895,0.0067388999399084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.006893756350895,0.0072180380364659,0.0070558971936804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0072180380364659,0.0075575739036824,0.0073878059700741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0075575739036824,0.0079130815078922,0.0077353277057873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0079130815078922,0.0082853121581829,0.0080991968330376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0082853121581829,0.0086750525051547,0.0084801823316688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0086750525051547,0.009083126203382,0.0088790893542684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.009083126203382,0.0095103956520773,0.0092967609277296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0095103956520773,0.009957763817635,0.0097340797348561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.009957763817635,0.0104261761419088,0.0101919699797719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0104261761419088,0.0109166225402528,0.0106713993410808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0109166225402528,0.0114301394935514,0.0111733810169021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0114301394935514,0.0119678122386577,0.0116989758661046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0119678122386577,0.0125307770618697,0.0122492946502637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0125307770618697,0.0131202237002919,0.0128255003810808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0131202237002919,0.0137373978561563,0.0134288107782241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0137373978561563,0.014383603829417,0.0140605008427867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.014383603829417,0.0150602072741823,0.0147219055517997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0150602072741823,0.0157686380848078,0.015414422679495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0157686380848078,0.0165103934177527,0.0161395157512802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0165103934177527,0.0172870408555829,0.0168987171366678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0172870408555829,0.0181002217198085,0.0176936312876957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0181002217198085,0.0189516545395578,0.0185259381296831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0189516545395578,0.0198431386834161,0.0193973966114869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0198431386834161,0.0207765581621072,0.0203098484227617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0207765581621072,0.0217538856100516,0.0212652218860794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0217538856100516,0.0227771864542174,0.0222655360321345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0227771864542174,0.0238486232790739,0.0233129048666456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0238486232790739,0.024970460396871,0.0244095418379724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.024970460396871,0.0261450686329059,0.0255577645148885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0261450686329059,0.0273749303358867,0.0267599994843963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0273749303358867,0.0286626446239839,0.0280187874799353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0286626446239839,0.0300109328776555,0.0293367887508197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0300109328776555,0.0314226444908544,0.0307167886842549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0314226444908544,0.0329007628927714,0.0321617036918129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0329007628927714,0.0344484118528412,0.0336745873728063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0344484118528412,0.0360688620823348,0.035258636967588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0360688620823348,0.0377655381464904,0.0369172001144126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0377655381464904,0.0395420257017906,0.0386537819241405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0395420257017906,0.0414020790736799,0.0404720523877353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0414020790736799,0.0433496291907377,0.0423758541322088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0433496291907377,0.0453887918920743,0.044369210541406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0453887918920743,0.0475238766255054,0.0464563342587898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0475238766255054,0.0497593955548889,0.0486416360901971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0497593955548889,0.0521000730958691,0.050929734325379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0521000730958691,0.054550855900182,0.0533254644980256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.054550855900182,0.0571169233096214,0.0558338896049017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
0.1,0.0571169233096214,0.0598036983017583,0.0584603108056899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tallies_DCLL_900K_Li90.0_Th232_000.10kgm3_4e6x25,0.03452584000000001,345.25840000000005
